,pm25,t2m,d2m,u10,v10,sp,t500,t850,t1000,q500,q850,q1000,u500,u850,u1000,v500,v850,v1000,w500,w850,w1000
2016-01-03 20:00:00,239.0,271.41892823871297,266.0425078783624,-0.008762919922629342,-0.4159748478228882,99005.41573138724,247.72019084014013,268.5092754095373,276.9652497106733,0.0002538354692286065,0.001533753206672742,0.0016755067281229302,36.96944296202666,7.269799595176897,0.0034999230673715687,-7.0753424817587725,-7.307342529229569,-0.755966703120067,0.06653608867690725,0.18540858434571733,0.1287763667649076
2016-01-04 02:00:00,251.0,268.20382141902144,263.28162801692287,0.5756828761622117,-1.8500002545421117,99305.41720011292,246.8433920102232,266.33044348234125,273.68054538538377,0.00035460455079001224,0.0013589113300829878,0.0015367612389581564,37.2401552590181,5.9317414576244785,-0.09071272654639095,-5.016938768396474,-5.720576772453994,-3.1561647251018923,-0.00875901878848756,0.05228609886355412,0.23293919552961123
2016-01-04 08:00:00,10.0,266.34310178844174,259.2461928430671,0.20598199425624375,-1.9918715848211546,99558.23397181573,244.96867499250288,264.61634126529646,270.0351160159543,0.0003865648938225479,0.001099092541430256,0.0011694052961018341,33.77694596182361,7.677656888441538,-0.4771038464813131,-6.325877307830477,-4.52716089040257,-3.7080002289624714,0.07766027427313776,0.11544573113306117,0.245902089488855
2016-01-04 14:00:00,13.0,273.38799884442165,257.91943395139424,0.41223617047746797,-2.089369062898382,99422.21388842263,244.08792661830702,262.62313791920894,272.09019555574463,0.0004621417049936044,0.0009212426325550874,0.0009892993630126034,34.665407024636934,6.828550476732694,0.3481512615278426,-0.9239996593129076,-4.891868783957484,-2.1317365319489494,0.11884734160463578,0.09705864750292809,0.16794085489709093
2016-01-04 20:00:00,18.0,269.83221155485353,256.7689852613616,-0.14319960425207223,-2.3168631784119134,99539.88436741794,242.56208601189,261.46197190121086,271.6201997865549,0.00034934049429053565,0.0006941361950062452,0.0008073134097449884,36.586629537646694,7.850578840264266,-0.07878707469654778,0.45177016951597526,-6.298190059366884,-2.803868356720312,-0.02659448990971658,0.07949898263615102,0.19542954492413983
2016-01-05 02:00:00,9.0,265.6898704287701,252.63997763412135,0.058809202990327325,-1.7165662060197522,99592.0205449926,241.29033275408253,260.88797146600996,268.68042232828986,0.00026060354187078943,0.0006099112910146216,0.0006900001506137989,34.42927911801004,8.607857732729316,-0.3816986316825677,0.5739759558380415,-4.973021063936982,-3.0540083255982906,-0.0780783240740891,0.049619971737184854,0.16499892151626966
2016-01-05 08:00:00,11.0,263.02485317511787,252.04997869120223,0.8778116351552225,-1.34063842997198,99635.71007927303,243.02286617776227,261.302673615295,266.313328790466,6.056939489068429e-05,0.0005629107865550102,0.0006418716340471572,18.231858775552862,9.886287611032518,0.9945215917893506,-3.448312933028081,-2.9852675707921286,-2.0897282929007392,0.11829572909573177,0.08501510772519094,0.16674569446113235
2016-01-05 14:00:00,25.0,271.9315116979768,254.32920666100995,2.479730863165005,-0.9312740188143895,99321.43669601575,245.4465698502504,262.8390463397891,270.4748319456724,2.823304782247245e-05,0.0005508786574133506,0.0007501607963221017,10.334692120586626,8.578043603104707,2.5293529848641843,-1.2066005401826843,-4.910008705364667,-0.9736457600062467,0.1488182879217526,0.2287101662946806,0.1508408671210672
2016-01-05 20:00:00,88.0,267.10260045064365,257.2910210539278,2.6028465635509153,-0.32191478083171665,99404.1555475867,245.7888636877555,263.744808494418,271.7452686887203,3.0113068000856696e-05,0.0005072621892748298,0.0007558008568572545,7.414099982560002,6.068886453897676,2.530545550049167,-0.15066616774358366,-5.137235089307258,-0.4819584166010591,-0.08138799912751304,0.1433940982508633,0.1711585945323642
2016-01-06 02:00:00,43.0,264.49592602975315,255.2718260072096,1.182416859385881,-1.4831347440848512,99448.71887255277,245.08452829135075,263.59340929706,270.91586439015015,2.8985055893826495e-05,0.0005881030569453612,0.0008137054783514969,7.158891032973354,4.272883285311274,1.7076755724099808,-0.09624640352203873,-6.57983620753102,-2.435341532342832,-0.017676754349102042,0.058813513552251395,0.21979243073406612
2016-01-06 08:00:00,24.0,264.0406435669517,254.10069288011306,1.2319461641388338,-2.351862273106303,99596.68076198251,244.62638115499777,262.7482068213743,268.42765149443994,0.00010155383477946506,0.0006275834806914356,0.0007749770626767766,4.914483354832845,4.253802242351525,1.2378048895261546,-8.869285235658474,-9.328511667071862,-3.66503725720862,0.08722155776080692,0.19662470536009852,0.28074561296795714
2016-01-06 14:00:00,16.0,274.0308118411001,255.7574177916155,2.6732489324497553,-3.010282742044504,99444.34991912471,244.65139493543083,261.94776584751617,273.4580543910055,0.00011283395584977228,0.0007524168205361639,0.0008968023702360887,16.88426011652057,5.390316863641592,2.9861054507131826,-8.642058851715882,-8.934207059642072,-3.3051030271819104,0.29499560278131026,0.11296347484299313,0.30740688423165
2016-01-06 20:00:00,13.0,269.8790941883228,255.11620024263328,1.4169734954659354,-3.5933926590063847,99739.69117086049,245.4610515126064,261.55281141962564,270.8000110913023,5.944138278365409e-05,0.0007584328851069928,0.000795657284639005,23.90131366496837,0.027351226767057923,1.9521514353317677,-8.646832515244089,-10.949647801250517,-6.519688047075628,0.15093280253921787,0.21767791611660076,0.44733259065696246
2016-01-07 02:00:00,12.0,266.054513133531,254.7891891423843,1.6663889229718754,-2.935284681985098,99924.93479620955,247.90581942124868,260.8116136099511,266.4923747977764,0.0002241311504101312,0.0006005111901226986,0.0008306256599569569,30.573715874955695,0.8049037273768427,2.292032513052302,-11.359228131970568,-8.906519811178478,-4.459374868302048,0.291502056891585,0.19138438652551054,0.38573586049601677
2016-01-07 08:00:00,12.0,264.28026591579453,254.38141024026658,1.8178070832166164,-2.1824916541388113,99805.22547228113,246.2509603683874,261.2934580119776,265.3246262059801,0.000352724530611628,0.0004956060641688464,0.0007986653169244212,24.938845375904734,1.7696889620291643,2.396978249330923,-7.4371861771967644,-11.276166386579789,-3.412987822919359,0.24672950825221102,0.25803756468474287,0.3106246238669233
2016-01-07 14:00:00,15.0,271.8231607228479,255.83424570071014,2.6215969432073902,-2.781226166946402,99410.27208238597,244.38545895398454,261.3500681466419,270.1812491542738,0.0002715076589054205,0.0005395985363430434,0.0008595779707040764,16.514564909175427,4.300312284565914,2.7678660218610496,-5.713893643514506,-8.948528050226688,-3.00340749219931,0.07940704721800035,0.17253762580462423,0.2565665979943322
2016-01-07 20:00:00,15.0,267.01612803780034,255.69536448042368,1.865567484228392,-1.4787598572480525,99333.3785020524,242.75956322583525,262.5375644598327,270.714437631926,0.00011208194777841823,0.0006204394040135747,0.0007546728447502243,10.388357553910922,4.437457280839112,2.7523626744562533,-6.52923537413204,-11.668561528598296,-2.6663868471079875,-0.004162247880954262,0.28782464016555837,0.2737585211885066
2016-01-08 02:00:00,12.0,265.43045319024026,254.60105926242176,1.502234655790661,-1.7606275663046531,99264.64030145117,242.3185307813575,262.4414588823793,268.7791609352625,8.538566124535914e-05,0.0008054333895666042,0.0008874022693441674,6.055768236862849,3.5251449143260993,2.17873882047879,-8.784314024856412,-10.328116809878136,-3.1294322093439404,0.1634360194077083,0.12758120632894893,0.26355368977378274
2016-01-08 08:00:00,8.0,264.1354506701895,254.39815478455643,1.4226339874377016,-2.296551203812491,99405.32060183419,242.74508156347926,262.6810645686329,266.0460762942601,0.0001011778307437889,0.0007009042676484299,0.0008840182330230751,3.2806690514043115,0.6629884703637057,1.8555536553480376,-9.164297641701586,-9.392478758349819,-3.705136030845548,0.08556672023409495,0.034726433996777106,0.2962826986354195
2016-01-08 14:00:00,9.0,272.7087215772671,255.72195875664875,1.5956327733248004,-1.6328183722867489,99209.59148825782,243.40597197281608,262.98386296334894,271.06594707274854,7.147351192531362e-05,0.000717448445218212,0.00097764323790662,7.638302237337055,2.9491359299786675,1.6051149665013273,-3.2802799768352404,-3.925679285848651,-1.7336129936965943,0.00034258760842831304,-0.026870296164168583,0.17106665911421354
2016-01-08 20:00:00,108.0,267.2192861161671,258.0258110562945,2.0251226016825465,0.277132223892788,99191.24188386004,243.61134827531913,262.7942848379615,272.2758241368532,9.027371370915957e-05,0.0007464007559653332,0.0009926833993336957,12.453880454303782,5.008696004446606,1.9056413931173797,-6.467177748265366,-5.615556174833469,0.05555609667490202,0.04070223617657032,0.062307059441976675,0.11498605404230783
2016-01-09 02:00:00,117.0,264.06460580183597,256.98961925671034,1.9929285535931274,-0.9015872867075413,99125.41631887751,243.9483760537857,263.62895519557014,271.13967189928815,9.553777020863616e-05,0.0006602958317953253,0.001161133207316943,18.280753948137217,6.432618835317897,2.3301945989718007,-6.335424634886889,-4.743885214583108,-0.5306497845887579,0.056055451007731405,-0.02530739405560728,0.1394408752703848
2016-01-09 08:00:00,21.0,263.3561571183006,256.013510821931,1.2896124261012,-1.5715699565715673,99052.6004284101,243.25983883449658,264.6545201933259,268.939775735938,0.00021322703337550188,0.0006189353878708666,0.0009731311894784975,20.849539356593468,7.542897022538309,1.7291417457396978,-10.42359008044225,-4.685646519538999,-2.307407349786919,0.12041024371319703,0.1605860214450377,0.22475694331420198
2016-01-09 14:00:00,42.0,275.76963662465977,257.34125468679736,0.9927903783317196,-0.08754584314607317,98892.6967329437,243.97602286373805,266.035544176183,274.7390232521304,0.0003339243288277838,0.0006824800699002619,0.001083676375967504,24.88160224702549,6.424270879023006,0.7727044673822654,-7.789482545578345,-2.40001642223411,-0.06092129341331631,-0.06392026967888664,0.06460544489574327,0.07848769303649372
2016-01-09 20:00:00,122.0,272.1940544454046,260.1632028862352,1.2177949342094188,-0.08223348055853186,99017.06627386203,243.83647229921672,265.7998880342083,275.73694143993373,0.00039897302699988535,0.0007896412200681761,0.0011803094131364652,22.69801539331918,5.157766652569648,0.7798598584921717,-8.474980628228684,-5.028395560864168,0.1338441785374762,-0.016113852240540738,0.12528282087518233,0.10156348299231066
2016-01-10 02:00:00,56.0,266.850476066209,258.77143576378995,0.48369988162101385,-2.3574871276107583,99217.16434086644,244.05369723455652,265.26275001227725,273.4580543910055,0.00021623506566091633,0.0008870262653084895,0.001289350583482762,24.734916729272413,2.745207283346347,0.10606052897602503,-6.913037921799778,-2.633925935116189,-2.5394073972577162,-0.06640252596895463,-0.287047529530551,0.17097472369606287
2016-01-10 08:00:00,20.0,267.03383925488873,255.219622427953,-0.9264701808451944,-3.0549690861632333,99476.68017449224,244.61058297788213,263.46044130633686,268.5132249538162,0.0001508103634531386,0.0008599539747397543,0.0008746181321311521,29.958352239503782,1.804273352393711,-2.2051307995236087,-6.622799179284872,-1.4223701316575825,-3.9142224933809575,0.12519088545703166,-0.26213303121172077,0.14725538581319125
2016-01-10 14:00:00,58.0,272.8306164242872,257.6150772345962,-1.3563137899511761,-1.4481356493904618,99509.01042985976,244.6132160074014,261.32373785144915,271.32793350991597,0.00022262713426742485,0.000788137203925468,0.0009242506648405018,34.23608355804257,1.7148309635198853,-1.5694935559269592,1.744478252954079,-2.8430123976515986,-1.419505933540659,0.049528036319034185,-0.05831220917169605,0.033531273560818475
2016-01-10 20:00:00,67.0,268.7966262733327,258.5773960446663,-0.5804726090709968,-0.5606586053541587,99897.26475783193,244.76724823427872,259.9400808390727,271.216029755347,2.3344995358672016e-05,0.000934778777839455,0.0009836593024774506,20.345084283345095,1.5741082716917347,-0.5832421479449188,-8.752807845570254,-7.227144981955713,-0.5697938255200441,0.06901834496697523,-0.05132511739224549,0.02672805261766925
2016-01-11 02:00:00,11.0,265.52213478458015,254.25828859107645,0.7911353518375557,-2.526545254661336,100073.18794920116,243.7838117088313,258.7947129981902,266.9426228455716,4.139318907116392e-05,0.000604647234515145,0.0008546899182402777,19.578264869400172,0.9814033747545228,0.9909438962343966,-7.370354887801884,-6.5817456729423025,-4.754387274345161,0.04520707166595295,0.05872157813410073,0.32138106779055114
2016-01-11 08:00:00,11.0,262.12783212140613,251.65401946740675,0.9881912286046597,-2.5096706911479694,100147.16889391604,243.00311845636773,258.7710157325168,263.344588007489,7.523355228208385e-05,0.0003440764377910608,0.0006678159125088623,21.275285127632873,0.9682851577196949,1.47631792652302,-10.848446134452557,-5.6881158604621955,-4.204461235895864,0.23229564760255655,0.03399095065157176,0.3374697659669175
2016-01-11 14:00:00,10.0,268.9643619175227,252.66755688353993,1.2277007951600094,-2.7252901138187617,99908.91530030672,243.6034491867613,258.63409819751473,267.0913890134103,4.966527785605496e-05,0.0003155001310796157,0.0006275834806914356,20.593137841821836,0.6749141222135506,1.3284398435849631,-12.497269517094805,-5.949712621807868,-2.862107051764421,0.2301811329850913,0.10983767062587052,0.22696339334981802
2016-01-11 20:00:00,20.0,264.4865495030593,252.6429325537019,1.5864344738706806,-2.1406177372723096,100000.9545858575,242.72665035684437,259.0198370220878,267.9194767972208,5.568134242688559e-05,0.0003421964176126748,0.0005474946210922583,17.29211740978521,-0.06447629247673525,1.1602881525021722,-10.65845432602997,-6.809926789590535,-2.9843128380864874,0.06570866991355129,-0.038546094269303055,0.24001822272721246
2016-01-12 02:00:00,13.0,261.45480587204753,250.2435378542846,1.372397121188278,-2.0699945640497024,100019.88671737903,242.3369619879924,258.85790570665273,263.91463889841094,0.00010719389531461954,0.0003083560544017549,0.0005621587784836561,20.5728642336771,0.31237430597831306,2.173968559738853,-9.665532312163185,-6.232313502677646,-4.0316546161748175,0.10285057884641996,0.06966189289402985,0.3384810555665749
2016-01-12 08:00:00,10.0,259.70868823439264,249.7993149440066,1.7336072651365968,-2.2249905548391413,99889.9831687852,241.35220894778539,260.17047092200886,261.6173206428478,0.00016321849663047602,0.00039784501489285515,0.0005824629964102084,20.930633789172404,-0.45205997759664207,2.65218719891757,-8.59814114725639,-9.247359387092365,-3.9600496632517324,0.1783295571481161,0.04695384461081559,0.3347117034223976
2016-01-12 14:00:00,8.0,269.70823303523485,252.26667279377685,2.485745135885006,-3.343711617391946,99480.17533723467,240.29636411055807,260.5930721598517,268.3736743892949,6.207341103339238e-05,0.00037227674046682625,0.0006042712304794688,16.599237037309315,2.4399105959903586,2.6462243729926476,-9.293186556963139,-11.066125191338738,-3.642123672273233,0.1706069820234602,0.22696339334981802,0.28552625471179166
2016-01-12 20:00:00,23.0,265.3064746706216,251.9839854872363,2.153898794040223,-1.123144055799703,99316.48521546397,239.46695981198798,261.9938438641034,269.4492669479167,5.116929399876305e-05,0.00036964471221708796,0.0005166622901667528,7.829112666934548,6.568571266406111,3.249662356594719,-10.213548885201199,-13.4300433705062,-2.3580081831858997,0.057342546861840704,0.3280923533155497,0.25868111261179744
2016-01-13 02:00:00,13.0,262.827946114547,250.71041514801357,1.9557815750284129,-1.1956421805237953,99148.4261402652,240.02252904055396,262.1597247238174,268.1090549226082,0.00019555484369868786,0.0004873339753839554,0.0005644148026977183,11.859982992181585,9.881517350292581,2.9539061907186053,-10.90191116596846,-13.635310902219045,-2.020987538094577,-0.0073799875162275375,0.3126472030662379,0.23983435189091112
2016-01-13 08:00:00,16.0,261.95697096831816,250.05737792070911,1.516385885720076,-1.7600025824708248,99069.49371499855,239.79608850189675,261.7239583383782,266.3212278790238,0.00029895595350983364,0.00052794241123706,0.000580206972196148,14.569491092465984,10.513576898334275,1.9449960442218615,-10.71764775377972,-12.196528714817847,-2.7962304950751826,-0.24696368721686102,0.33167783462342565,0.2691617502809733
2016-01-13 14:00:00,13.0,273.58073855979524,251.29745917135213,2.29647243557908,-1.9374979912780854,98767.74466490165,240.29241456627915,261.6568160856368,273.0117558874892,0.00030384400597363234,0.0006204394040135747,0.000743392723679917,16.849675726156022,8.660330600868626,2.3027655997171603,-10.711919357545874,-6.365976081467405,-1.9589299122279034,-0.1483169835411973,0.19156825736181188,0.23220371218440589
2016-01-13 20:00:00,33.0,267.6714430700706,253.24967604091088,2.608860836270917,-1.6243810905300657,98793.95838546992,240.08572174901644,262.24661469795336,273.36326532831174,0.00028466780015411197,0.0005441105847711659,0.0006557837833672028,18.422669205150356,9.734831832539507,2.4160592922906723,-12.455261278046596,-9.043046588085161,-2.088773560195098,-0.1155879746795605,0.1539666713381898,0.23201984134810455
2016-01-14 02:00:00,35.0,265.9795009199802,253.6111612029331,1.1481001268070496,-1.2940771343517654,98775.900044634,240.8150709258543,261.97277962794925,272.878787896766,0.00027451569119083495,0.0005948711295875458,0.0006580398075812632,24.13624900641028,9.171941065226903,1.5717231413217672,-13.927459110145232,-5.547770152732948,-1.19418901500935,-0.3982893854928559,0.00981193567794686,0.16876827366044694
2016-01-14 08:00:00,69.0,263.8416528337822,253.0960202227216,1.6157982759742167,-1.239078556974868,98744.73484351396,242.22637474818305,262.01885764453647,271.4595849858795,0.00032001217950773826,0.000726848546110135,0.0006016392022297305,23.25375076952188,9.451001318513237,1.8996785671924563,-13.869220415101124,-6.343062496532018,-1.32021373215398,-0.42605388177435677,0.28442302969398375,0.20333599088509707
2016-01-14 14:00:00,91.0,276.12073545752946,253.93423241040801,2.2763069329296632,-0.2884781457218981,98429.29640600919,242.58973282184232,263.48940463104884,275.33145489396617,0.00032527623600721485,0.0006215674161206049,0.0007291045703241954,23.842877970904137,7.485653893659061,2.25864068787274,-12.290092519970678,-3.2373170050813895,-0.23277318042872164,-0.2863120461853457,0.15277151090223123,0.1408199065426447
2016-01-14 20:00:00,104.0,269.70406569003757,255.70521421235887,2.9824533064074736,0.803368611976286,98468.32572329971,243.93389439142973,265.03367644410076,275.9594324343121,0.00023766729569450057,0.000552382673556057,0.0007858811797114059,20.81734009659889,8.03900413949179,2.556781984118823,-12.97845480073794,-4.447918075834355,1.097169478529386,-0.0259509419826619,0.06534092824094861,0.10000058088374936
2016-01-15 02:00:00,171.0,266.0670151691228,255.8322757543231,1.2029361427835332,-1.7846894439070458,98424.63618901928,243.78776125311023,264.7387771379425,272.8656227491697,0.0003030919979022783,0.000579454964124794,0.0008614579908824607,20.904397355102745,5.589475249533975,1.3773350161693205,-9.754322453787811,-2.606238686652596,-2.2090698811058815,0.05440061348101943,0.18458116558236132,0.18283439263749873
2016-01-15 08:00:00,93.0,263.9343762644214,254.24942383233474,0.23428445411507393,-1.4506355847257753,98397.83994132727,243.16373325704322,264.82698362683806,269.9745563370111,0.00021209902126847167,0.0005565187179485034,0.0007569288689642864,21.157221174319425,3.647979128379485,-0.297026503548679,-8.428198725652267,1.8628651084535806,-2.402880620351033,0.03877159239540634,-0.2515604581243943,0.14891022333990328
2016-01-15 14:00:00,57.0,275.8696529093942,258.0908192870669,-0.8815400258193017,0.18525960032001576,98192.20786664734,244.7632986899998,265.02314432602367,275.29064293641744,0.0002448113723723614,0.0006794720376148457,0.0009152265679842567,20.364165326304843,4.117849811263311,-1.1807173056220677,-8.434881854591755,1.9564289136064117,0.1605766942954281,0.11756024575052643,-0.046084798557657625,-0.044246090194644316
2016-01-15 20:00:00,106.0,270.68651732029326,260.18979716246025,-2.4502038634949583,1.0902361917035135,98395.21856927044,243.56395374397226,265.41941526867384,274.0636511804376,0.00048169391484880267,0.0007945292725319748,0.0012709263857345957,24.528602952270127,2.4911908989446854,-2.3959412291211013,1.9172848726751255,2.80900521974395,1.0637538338319459,-0.3108588028315733,-0.12220732478640839,-0.09609766603161946
2016-01-16 02:00:00,135.0,269.3696362379569,262.7497424924215,-2.003732559221914,-0.09442066531818538,98572.59807844902,243.78249519407169,264.99944706035024,269.01086753295823,0.00017036257330833686,0.0009908033791553115,0.0016040659613443201,33.76621287515875,3.8864921653763513,-3.162760643066026,-8.53035512515587,2.9140258173644753,-0.46668269331080126,0.2544520833768669,-0.2568007769589822,-0.04921060277478023
2016-01-16 08:00:00,89.0,268.4048958247896,262.7911113665494,-1.521883180125332,-0.430349476000941,98771.23982764408,242.43570059496503,264.11738217139475,268.44608270107483,0.00025721950554969883,0.001376207515724124,0.0015273611380662352,40.110659659275385,5.157766652569648,-2.4663025750351757,-12.075277661201422,3.3598859908988885,-0.8944029454380322,0.3042810800145274,-0.26774109171891136,0.023602248400546588
2016-01-16 14:00:00,112.0,272.1732177194183,263.7504752570389,-2.2757899546149183,-0.04598441819648569,98715.608487327,242.10657190505626,265.2824977336718,270.9421946853429,0.0003557325628970442,0.001360039342190018,0.0014893847304628689,38.933597821695855,4.024829726834534,-2.42337022837574,-2.6845267685151692,0.18158081381953295,-0.05232869906254667,-0.03348964627101647,-0.026410619073415242,-0.07247026356689851
2016-01-16 20:00:00,149.0,269.63843000318064,264.61823664053094,-1.979321687593673,1.0064883579705106,98837.06539262661,241.02834631691516,264.0936849057213,269.6585927946987,0.0003794208171446871,0.0014405042058248732,0.0014811126416779778,40.73317868583721,3.6074319120900187,-3.0160751253129536,3.5231452835635224,1.5038856111325112,1.3291695260001832,-0.11990893933264174,-0.10565894951928861,-0.11889764973298445
2016-01-17 02:00:00,127.0,266.71712101989647,260.3336032487143,-1.0651522341534618,-1.121269104298218,99067.45487006546,238.8402987864017,260.1480901710951,267.6548573305341,0.0001519383755601688,0.0014356161533610728,0.0015431533075646632,34.63082263427239,4.873936138543377,-1.351254127074828,5.610190978095055,-6.424214776511515,-0.8218432598093051,-0.14592666266928,-0.02006707522101936,0.033531273560818475
2016-01-17 08:00:00,20.0,264.51884642833807,258.6650586588897,0.41223617047746797,-2.9740336796824574,99231.14499183618,238.45455996182864,256.7119866484476,265.6326906597347,8.914570160212763e-05,0.0005260623910586758,0.0009847873145844808,21.80359150458093,2.5579745493038075,0.6367520362940517,-2.674979441458758,-10.915277423847437,-4.87945725878415,-0.0008525728275303179,0.27504561704261593,0.2914101214734343
2016-01-17 14:00:00,16.0,267.3495156535817,253.6022964441914,1.1289959664023397,-3.454646247896484,99030.46439770803,236.5008520585302,255.3428112984271,266.5239711520076,0.00016171448048776793,0.0004339414023178372,0.0005181663063094609,27.12362479479603,3.975934554250176,1.148362500652329,-3.977234851953273,-6.599885594349484,-3.70704549625683,0.17106665911421354,0.24866015203337494,0.2800101296227518
2016-01-17 20:00:00,17.0,263.9604221719043,253.69291397799535,0.2990263310421477,-2.071244531717359,99045.0275758015,234.27594211474695,255.45471505299608,266.3027966723889,0.00018314671052135044,0.0004125091722842547,0.0004377014426746057,30.820576868247457,8.327604914257998,0.527036039275492,-2.6921646301602986,-7.967062828827597,-3.404395228568589,-0.16606051924427567,0.35741975170561185,0.2522456333412509
2016-01-18 02:00:00,3.0,261.21414168690535,249.01527628196385,1.8298356286566193,-3.159028894495659,99011.24100262464,232.89228510237052,253.7498284392687,264.7019147246727,4.5153229427932415e-05,0.0004440935112811125,0.0004910940157407239,23.683074236116234,10.665032676827286,2.8656563670297643,-11.635145883900856,-8.978124764101564,-5.718667307042712,-0.04038480263231636,0.30041979245219946,0.44733259065696246
2016-01-18 08:00:00,10.0,258.93252019140164,246.26424615245952,2.6053230287885634,-3.868073053973959,99159.49415561625,233.13057427386445,251.4669918460615,259.99274142945814,0.00011020192760003399,0.0003602446113251667,0.0003579885871111046,17.028560503903673,11.716875169983465,3.6157798683849087,-16.350570717062446,-15.736677587335194,-5.28999232220984,-0.33715233242266357,0.7016259572617023,0.5242825356490692
2016-01-18 14:00:00,12.0,266.0847263862112,249.60626019807648,4.0455644548547784,-5.106791012621812,99056.96938183816,235.37918148332113,252.67291936588722,264.5544650715936,0.0001086979114573259,0.0003948369826074407,0.00040574109964207003,21.410044993536104,8.366959565362482,4.200136809027231,-22.57638269054832,-9.642618727227797,-5.360642542427285,-0.48020384306509856,0.3084181738313074,0.5340276899730396
2016-01-18 20:00:00,12.0,263.38845404357943,250.38635896734516,1.316853543715324,-2.2790516564652963,99281.53358803962,238.35318832533673,254.59634742971403,265.1508462577083,0.00013577020202606288,0.00046665375342172695,0.0004534936121730355,21.658098552012845,10.143881690989133,2.1954347330685717,-21.759131494519504,-13.43863596485697,-4.1194900250938025,-0.4459119320949005,0.24571821865255367,0.3693713560651984
